status,dataset_id,name,short_description,primary_source_type,primary_source,primary_fingerprint,doi,pmid,manufacturer,product,release_date,tags,last_updated,notes,dataset_link,local_uid,lamin_link,uid,created_at,description
downloaded,ds_6d938d63a8f2,"Visium HD Spatial Gene Expression Library, Human Colorectal Cancer (FFPE)",HD Spatial Gene Expression v1.0 | Human | Colon,url,https://10xgenomics.com/datasets/visium-hd-cytassist-gene-expression-libraries-of-human-crc,6d938d63a8f2,,,10x Genomics,HD Spatial Gene Expression v1.0,,"Human,Colon",2025-09-29,,https://10xgenomics.com/datasets/visium-hd-cytassist-gene-expression-libraries-of-human-crc,107z9,,,,
downloaded,ds_7c74f962831a,Fresh Frozen Mouse Colon with Xenium Multimodal Cell Segmentation,In Situ Gene Expression v1.0 | Mouse | colon,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-colon-with-xenium-multimodal-cell-segmentation-1-standard,7c74f962831a,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,colon",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-colon-with-xenium-multimodal-cell-segmentation-1-standard,10sja,,10sja,,
downloaded,ds_9e1fab41502f,FFPE Human Pancreas with Xenium Multimodal Cell Segmentation,In Situ Gene Expression v1.0 | Human | pancreas,url,https://10xgenomics.com/datasets/ffpe-human-pancreas-with-xenium-multimodal-cell-segmentation-1-standard,9e1fab41502f,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,pancreas",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-pancreas-with-xenium-multimodal-cell-segmentation-1-standard,10i70,,10i70,,
uploaded,ds_f04e80691206,Human Tonsil Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | tonsil,url,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,f04e80691206,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,tonsil",2025-09-29,,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10arp,gdlpqkSFDi5iFYOK0000,10arp,2025-05-12 21:41:21.734593+00:00,Xenium Human Tonsil (Reactive follicular hyperplasia)
uploaded,ds_f04e80691206,Human Tonsil Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | tonsil,url,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,f04e80691206,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,tonsil",2025-09-29,,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10arp,hHFxUj3LQZiG8bC30000,1020d,2025-05-12 21:45:14.096161+00:00,Xenium Human Tonsil (Follicular lymphoid hyperplasia)
uploaded,ds_f04e80691206,Human Tonsil Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | tonsil,url,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,f04e80691206,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,tonsil",2025-09-29,,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,1020d,gdlpqkSFDi5iFYOK0000,10arp,2025-05-12 21:41:21.734593+00:00,Xenium Human Tonsil (Reactive follicular hyperplasia)
uploaded,ds_f04e80691206,Human Tonsil Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | tonsil,url,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,f04e80691206,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,tonsil",2025-09-29,,https://10xgenomics.com/datasets/human-tonsil-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,1020d,hHFxUj3LQZiG8bC30000,1020d,2025-05-12 21:45:14.096161+00:00,Xenium Human Tonsil (Follicular lymphoid hyperplasia)
uploaded,ds_b374fde1a268,Human Skin Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | skin,url,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,b374fde1a268,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10k3x,HSAUfmqneqWcvEGv0000,10k3x,2025-05-12 21:47:31.995247+00:00,Xenium Human Skin (Sample 1)
uploaded,ds_b374fde1a268,Human Skin Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | skin,url,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,b374fde1a268,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10k3x,Km8Bm11a9zEpGm980000,10ae2,2025-05-12 21:48:55.816991+00:00,Xenium Human Skin (Sample 2)
uploaded,ds_b374fde1a268,Human Skin Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | skin,url,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,b374fde1a268,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10ae2,HSAUfmqneqWcvEGv0000,10k3x,2025-05-12 21:47:31.995247+00:00,Xenium Human Skin (Sample 1)
uploaded,ds_b374fde1a268,Human Skin Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | skin,url,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,b374fde1a268,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-skin-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10ae2,Km8Bm11a9zEpGm980000,10ae2,2025-05-12 21:48:55.816991+00:00,Xenium Human Skin (Sample 2)
uploaded,ds_7c8094d0bdbc,Human Liver Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | liver,url,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,7c8094d0bdbc,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,liver",2025-09-29,,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,1074f,yudYDdpcEZq7znND0000,1074f,2025-05-12 21:50:51.569975+00:00,Human Liver Data (Non-diseased)
uploaded,ds_7c8094d0bdbc,Human Liver Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | liver,url,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,7c8094d0bdbc,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,liver",2025-09-29,,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,1074f,L4mUB32SlQgj3NTH0000,108dr,2025-05-12 21:52:38.555844+00:00,Human Liver Data (Liver cancer)
uploaded,ds_7c8094d0bdbc,Human Liver Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | liver,url,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,7c8094d0bdbc,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,liver",2025-09-29,,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,108dr,yudYDdpcEZq7znND0000,1074f,2025-05-12 21:50:51.569975+00:00,Human Liver Data (Non-diseased)
uploaded,ds_7c8094d0bdbc,Human Liver Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | liver,url,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,7c8094d0bdbc,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,liver",2025-09-29,,https://10xgenomics.com/datasets/human-liver-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,108dr,L4mUB32SlQgj3NTH0000,108dr,2025-05-12 21:52:38.555844+00:00,Human Liver Data (Liver cancer)
uploaded,ds_348bc8f9104b,Human Heart Data with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | heart,url,https://10xgenomics.com/datasets/human-heart-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,348bc8f9104b,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,heart",2025-09-29,,https://10xgenomics.com/datasets/human-heart-data-xenium-human-multi-tissue-and-cancer-panel-1-standard,10wmu,UC0ArumTfD43sksA0000,10wmu,2025-05-13 10:10:37.000093+00:00,Xenium Human Heart
downloaded,ds_59fc1db30661,Preview Data: FFPE Human Lung Cancer with Xenium Multimodal Cell Segmentation,In Situ Gene Expression v1.0 | Human | lung,url,https://10xgenomics.com/datasets/preview-data-ffpe-human-lung-cancer-with-xenium-multimodal-cell-segmentation-1-standard,59fc1db30661,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,lung",2025-09-29,,https://10xgenomics.com/datasets/preview-data-ffpe-human-lung-cancer-with-xenium-multimodal-cell-segmentation-1-standard,10uxy,,10uxy,,
uploaded,ds_3a025b6ac888,Human Skin Preview Data (Xenium Human Skin Gene Expression Panel with Custom Add-On),In Situ Gene Expression v1.0 | Human | skin,url,https://10xgenomics.com/datasets/human-skin-preview-data-xenium-human-skin-gene-expression-panel-add-on-1-standard,3a025b6ac888,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-skin-preview-data-xenium-human-skin-gene-expression-panel-add-on-1-standard,10zwi,XhqdYxvARW53Cfwn0000,10zwi,2025-05-12 21:54:56.763580+00:00,Human Skin (Xenium Human Skin Gene Expression Panel with Custom Add-On)
uploaded,ds_b5800cfe9da3,Pancreatic Cancer with Xenium Human Multi-Tissue and Cancer Panel,In Situ Gene Expression v1.0 | Human | pancreas,url,https://10xgenomics.com/datasets/pancreatic-cancer-with-xenium-human-multi-tissue-and-cancer-panel-1-standard,b5800cfe9da3,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,pancreas",2025-09-29,,https://10xgenomics.com/datasets/pancreatic-cancer-with-xenium-human-multi-tissue-and-cancer-panel-1-standard,10fyx,zmvCdXhPUBsHjAgt0000,10fyx,2025-05-13 10:17:32.052536+00:00,Pancreatic Cancer
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10tei,42r2kWnUjrS5N5j60000,10tei,2025-05-12 21:55:37.331142+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10tei,4LGaWiMGNdmI79Si0000,10jfe,2025-05-12 21:55:55.118433+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10tei,LEmjbIthI5Ge9P640000,10e5i,2025-05-12 21:56:12.828651+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10tei,4gQynuR0sN7FY8zx0000,1065r,2025-05-12 21:56:30.114443+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10jfe,42r2kWnUjrS5N5j60000,10tei,2025-05-12 21:55:37.331142+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10jfe,4LGaWiMGNdmI79Si0000,10jfe,2025-05-12 21:55:55.118433+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10jfe,LEmjbIthI5Ge9P640000,10e5i,2025-05-12 21:56:12.828651+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10jfe,4gQynuR0sN7FY8zx0000,1065r,2025-05-12 21:56:30.114443+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10e5i,42r2kWnUjrS5N5j60000,10tei,2025-05-12 21:55:37.331142+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10e5i,4LGaWiMGNdmI79Si0000,10jfe,2025-05-12 21:55:55.118433+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10e5i,LEmjbIthI5Ge9P640000,10e5i,2025-05-12 21:56:12.828651+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,10e5i,4gQynuR0sN7FY8zx0000,1065r,2025-05-12 21:56:30.114443+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,1065r,42r2kWnUjrS5N5j60000,10tei,2025-05-12 21:55:37.331142+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 1)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,1065r,4LGaWiMGNdmI79Si0000,10jfe,2025-05-12 21:55:55.118433+00:00,"Human Colon Cancer (FFPE) (Post-Xenium, Replicate 2)"
uploaded,ds_9d7a7b4ba93a,Visium CytAssist Gene Expression Libraries of Post-Xenium Human Colon Cancer (FFPE),Spatial Gene Expression v2 | Human | colon,url,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,9d7a7b4ba93a,,,10x Genomics,Spatial Gene Expression v2,,"Human,colon",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,1065r,LEmjbIthI5Ge9P640000,10e5i,2025-05-12 21:56:12.828651+00:00,"Human Colon Cancer (FFPE) (Control, Replicate 1)"
